# time(s)	x(m)	y(m)	z(m)	roll(deg)	pitch(deg)	yaw(deg)
88.896	-0.592	-0.477	0.500	-0.53	12.59	-0.62
88.904	-0.592	-0.477	0.500	-0.54	13.01	-0.62
88.912	-0.592	-0.477	0.500	-0.55	13.39	-0.63
88.920	-0.592	-0.478	0.500	-0.57	13.74	-0.63
88.928	-0.593	-0.478	0.499	-0.57	14.06	-0.63
88.936	-0.593	-0.479	0.499	-0.58	14.35	-0.64
88.944	-0.593	-0.479	0.499	-0.59	14.62	-0.64
88.952	-0.594	-0.479	0.499	-0.60	14.86	-0.64
88.960	-0.594	-0.480	0.499	-0.60	15.08	-0.64
88.968	-0.594	-0.480	0.498	-0.61	15.27	-0.65
88.976	-0.594	-0.480	0.498	-0.62	15.45	-0.65
88.984	-0.595	-0.481	0.498	-0.62	15.62	-0.65
88.992	-0.595	-0.481	0.498	-0.62	15.76	-0.65
89.000	-0.595	-0.481	0.497	-0.63	15.89	-0.65
89.008	-0.595	-0.482	0.497	-0.63	16.01	-0.65
89.016	-0.596	-0.482	0.497	-0.64	16.12	-0.66
89.024	-0.596	-0.482	0.496	-0.64	16.22	-0.66
89.032	-0.596	-0.483	0.496	-0.64	16.30	-0.66
89.040	-0.596	-0.483	0.496	-0.65	16.38	-0.66
89.048	-0.596	-0.483	0.495	-0.65	16.44	-0.66
89.056	-0.597	-0.484	0.495	-0.65	16.50	-0.66
89.064	-0.597	-0.484	0.494	-0.65	16.55	-0.66
89.072	-0.597	-0.484	0.494	-0.65	16.60	-0.66
89.080	-0.597	-0.484	0.494	-0.66	16.55	-0.66
89.088	-0.597	-0.485	0.493	-0.65	16.37	-0.66
89.096	-0.597	-0.485	0.493	-0.65	16.14	-0.66
89.104	-0.597	-0.485	0.492	-0.65	15.94	-0.65
89.112	-0.597	-0.485	0.492	-0.65	15.86	-0.65
89.120	-0.597	-0.486	0.491	-0.64	15.88	-0.65
89.128	-0.597	-0.486	0.491	-0.65	15.94	-0.65
89.136	-0.597	-0.486	0.490	-0.66	16.02	-0.65
89.144	-0.597	-0.486	0.489	-0.66	16.09	-0.65
89.152	-0.597	-0.487	0.489	-0.67	16.15	-0.65
89.160	-0.597	-0.487	0.488	-0.67	16.19	-0.65
89.168	-0.597	-0.487	0.488	-0.67	16.22	-0.65
89.176	-0.597	-0.487	0.487	-0.67	16.25	-0.65
89.184	-0.597	-0.488	0.487	-0.67	16.27	-0.65
89.192	-0.597	-0.488	0.486	-0.67	16.29	-0.65
89.200	-0.597	-0.488	0.485	-0.67	16.31	-0.66
89.208	-0.597	-0.488	0.485	-0.67	16.32	-0.66
89.216	-0.597	-0.488	0.484	-0.67	16.33	-0.66
89.224	-0.596	-0.488	0.483	-0.67	16.34	-0.66
89.232	-0.596	-0.489	0.483	-0.67	16.34	-0.66
89.240	-0.596	-0.489	0.482	-0.67	16.34	-0.66
89.248	-0.596	-0.489	0.481	-0.67	16.34	-0.66
89.256	-0.596	-0.489	0.481	-0.67	16.34	-0.66
89.264	-0.595	-0.489	0.480	-0.67	16.33	-0.66
89.272	-0.595	-0.489	0.479	-0.67	16.33	-0.66
89.280	-0.595	-0.490	0.479	-0.67	16.32	-0.66
89.288	-0.594	-0.490	0.478	-0.67	16.31	-0.66
89.296	-0.594	-0.490	0.477	-0.67	16.29	-0.65
89.304	-0.594	-0.490	0.477	-0.67	16.28	-0.65
89.312	-0.593	-0.490	0.476	-0.67	16.26	-0.65
89.320	-0.593	-0.490	0.475	-0.67	16.25	-0.65
89.328	-0.593	-0.490	0.475	-0.67	16.23	-0.65
89.336	-0.592	-0.490	0.474	-0.67	16.21	-0.65
89.344	-0.592	-0.490	0.473	-0.67	16.20	-0.65
89.352	-0.591	-0.491	0.472	-0.67	16.18	-0.65
89.360	-0.591	-0.491	0.472	-0.67	16.16	-0.65
89.368	-0.590	-0.491	0.471	-0.67	16.13	-0.65
89.376	-0.590	-0.491	0.470	-0.67	16.11	-0.65
89.384	-0.589	-0.491	0.469	-0.67	16.09	-0.65
89.392	-0.589	-0.491	0.469	-0.67	16.07	-0.65
89.400	-0.588	-0.491	0.468	-0.67	16.05	-0.65
89.408	-0.588	-0.491	0.467	-0.67	16.02	-0.65
89.416	-0.587	-0.491	0.467	-0.67	16.00	-0.65
89.424	-0.586	-0.491	0.466	-0.67	15.98	-0.65
89.432	-0.586	-0.491	0.465	-0.67	15.95	-0.65
89.440	-0.585	-0.491	0.464	-0.67	15.93	-0.65
89.448	-0.584	-0.491	0.464	-0.67	15.91	-0.65
89.456	-0.584	-0.491	0.463	-0.67	15.88	-0.65
89.464	-0.583	-0.491	0.462	-0.67	15.86	-0.65
89.472	-0.582	-0.491	0.462	-0.67	15.84	-0.65
89.480	-0.582	-0.491	0.461	-0.67	15.81	-0.65
89.488	-0.581	-0.491	0.460	-0.67	15.79	-0.65
89.496	-0.580	-0.491	0.460	-0.67	15.77	-0.65
89.504	-0.579	-0.491	0.459	-0.67	15.74	-0.65
89.512	-0.579	-0.491	0.458	-0.67	15.72	-0.65
89.520	-0.578	-0.491	0.457	-0.67	15.70	-0.65
89.528	-0.577	-0.491	0.457	-0.67	15.67	-0.65
89.536	-0.576	-0.491	0.456	-0.67	15.65	-0.65
89.544	-0.576	-0.491	0.455	-0.67	15.63	-0.65
89.552	-0.575	-0.491	0.455	-0.67	15.61	-0.65
89.560	-0.574	-0.491	0.454	-0.67	15.58	-0.65
89.568	-0.573	-0.491	0.453	-0.67	15.56	-0.65
89.576	-0.572	-0.491	0.453	-0.67	15.54	-0.65
89.584	-0.571	-0.491	0.452	-0.67	15.52	-0.65
89.592	-0.570	-0.491	0.452	-0.67	15.50	-0.65
89.600	-0.569	-0.490	0.451	-0.67	15.48	-0.65
89.608	-0.569	-0.490	0.450	-0.67	15.46	-0.64
89.616	-0.568	-0.490	0.450	-0.67	15.44	-0.64
89.624	-0.567	-0.490	0.449	-0.67	15.42	-0.64
89.632	-0.566	-0.490	0.449	-0.67	15.40	-0.64
89.640	-0.565	-0.490	0.448	-0.67	15.38	-0.64
89.648	-0.564	-0.490	0.447	-0.67	15.36	-0.64
89.656	-0.563	-0.490	0.447	-0.67	15.35	-0.64
89.664	-0.562	-0.490	0.446	-0.67	15.33	-0.64
89.672	-0.561	-0.489	0.446	-0.67	15.31	-0.64
89.680	-0.560	-0.489	0.445	-0.67	15.29	-0.64
89.688	-0.559	-0.489	0.445	-0.67	15.28	-0.64
89.696	-0.558	-0.489	0.444	-0.67	15.26	-0.64
89.704	-0.557	-0.489	0.444	-0.67	15.24	-0.64
89.712	-0.556	-0.489	0.443	-0.67	15.23	-0.64
89.720	-0.555	-0.488	0.442	-0.67	15.21	-0.64
89.728	-0.554	-0.488	0.442	-0.67	15.20	-0.64
89.736	-0.553	-0.488	0.441	-0.67	15.18	-0.64
89.744	-0.552	-0.488	0.441	-0.67	15.17	-0.64
89.752	-0.551	-0.488	0.441	-0.67	15.15	-0.64
89.760	-0.550	-0.488	0.440	-0.67	15.14	-0.64
89.768	-0.548	-0.487	0.440	-0.67	15.12	-0.64
89.776	-0.547	-0.487	0.439	-0.67	15.11	-0.64
89.784	-0.546	-0.487	0.439	-0.67	15.10	-0.64
89.792	-0.545	-0.487	0.438	-0.67	15.08	-0.64
89.800	-0.544	-0.486	0.438	-0.67	15.07	-0.64
89.808	-0.543	-0.486	0.437	-0.67	15.06	-0.64
89.816	-0.542	-0.486	0.437	-0.67	15.05	-0.64
89.824	-0.541	-0.486	0.437	-0.67	15.03	-0.64
89.832	-0.540	-0.485	0.436	-0.67	15.02	-0.64
89.840	-0.538	-0.485	0.436	-0.67	15.01	-0.64
89.848	-0.537	-0.485	0.436	-0.67	15.00	-0.64
89.856	-0.536	-0.485	0.435	-0.67	14.99	-0.64
89.864	-0.535	-0.484	0.435	-0.67	14.95	-0.64
89.872	-0.534	-0.484	0.435	-0.67	14.91	-0.64
89.880	-0.533	-0.484	0.434	-0.67	14.88	-0.64
89.888	-0.531	-0.484	0.434	-0.67	14.87	-0.64
89.896	-0.530	-0.483	0.434	-0.67	14.86	-0.64
89.904	-0.529	-0.483	0.433	-0.67	14.85	-0.64
89.912	-0.528	-0.483	0.433	-0.67	14.85	-0.64
89.920	-0.527	-0.482	0.433	-0.67	14.85	-0.64
89.928	-0.525	-0.482	0.433	-0.67	14.84	-0.64
89.936	-0.524	-0.482	0.432	-0.67	14.83	-0.64
89.944	-0.523	-0.481	0.432	-0.67	14.82	-0.64
89.952	-0.522	-0.481	0.432	-0.67	14.81	-0.64
89.960	-0.521	-0.481	0.432	-0.67	14.81	-0.64
89.968	-0.519	-0.480	0.431	-0.67	14.80	-0.64
89.976	-0.518	-0.480	0.431	-0.67	14.79	-0.64
89.984	-0.517	-0.480	0.431	-0.67	14.79	-0.64
89.992	-0.516	-0.479	0.431	-0.67	14.78	-0.64
90.000	-0.515	-0.479	0.431	-0.67	14.77	-0.64
90.008	-0.513	-0.479	0.430	-0.67	14.77	-0.64
90.016	-0.512	-0.478	0.430	-0.67	14.76	-0.64
90.024	-0.511	-0.478	0.430	-0.67	14.75	-0.64
90.032	-0.510	-0.477	0.430	-0.67	14.75	-0.64
90.040	-0.508	-0.477	0.430	-0.67	14.74	-0.64
90.048	-0.507	-0.477	0.430	-0.67	14.74	-0.64
90.056	-0.506	-0.476	0.430	-0.67	14.73	-0.64
90.064	-0.505	-0.476	0.430	-0.67	14.73	-0.64
90.072	-0.503	-0.475	0.430	-0.67	14.72	-0.64
90.080	-0.502	-0.475	0.429	-0.67	14.72	-0.64
90.088	-0.501	-0.475	0.429	-0.67	14.71	-0.64
90.096	-0.500	-0.474	0.429	-0.67	14.71	-0.64
90.104	-0.498	-0.474	0.429	-0.67	14.70	-0.64
90.112	-0.497	-0.473	0.429	-0.67	14.70	-0.64
90.120	-0.496	-0.473	0.429	-0.67	14.69	-0.64
90.128	-0.495	-0.472	0.429	-0.67	14.69	-0.64
90.136	-0.493	-0.472	0.429	-0.67	14.68	-0.64
90.144	-0.492	-0.472	0.429	-0.67	14.68	-0.64
90.152	-0.491	-0.471	0.429	-0.67	14.67	-0.64
90.160	-0.490	-0.471	0.429	-0.67	14.67	-0.64
90.168	-0.488	-0.470	0.429	-0.67	14.67	-0.64
90.176	-0.487	-0.470	0.429	-0.67	14.66	-0.64
90.184	-0.486	-0.469	0.429	-0.68	14.66	-0.64
90.192	-0.485	-0.469	0.429	-0.68	14.66	-0.64
90.200	-0.483	-0.468	0.429	-0.68	14.65	-0.63
90.208	-0.482	-0.468	0.429	-0.68	14.65	-0.63
90.216	-0.481	-0.467	0.429	-0.68	14.65	-0.63
90.224	-0.479	-0.467	0.430	-0.68	14.64	-0.63
90.232	-0.478	-0.466	0.430	-0.68	14.64	-0.63
90.240	-0.477	-0.466	0.430	-0.68	14.64	-0.63
90.248	-0.476	-0.465	0.430	-0.68	14.63	-0.63
90.256	-0.474	-0.465	0.430	-0.68	14.63	-0.63
90.264	-0.473	-0.464	0.430	-0.68	14.63	-0.63
90.272	-0.472	-0.463	0.430	-0.68	14.63	-0.63
90.280	-0.471	-0.463	0.430	-0.68	14.62	-0.63
90.288	-0.469	-0.462	0.430	-0.68	14.62	-0.63
90.296	-0.468	-0.462	0.431	-0.68	14.62	-0.63
90.304	-0.467	-0.461	0.431	-0.68	14.62	-0.63
90.312	-0.465	-0.461	0.431	-0.68	14.61	-0.63
90.320	-0.464	-0.460	0.431	-0.68	14.61	-0.63
90.328	-0.463	-0.460	0.431	-0.68	14.61	-0.63
90.336	-0.462	-0.459	0.431	-0.68	14.61	-0.63
90.344	-0.460	-0.458	0.432	-0.68	14.61	-0.63
90.352	-0.459	-0.458	0.432	-0.68	14.60	-0.63
90.360	-0.458	-0.457	0.432	-0.68	14.60	-0.63
90.368	-0.456	-0.457	0.432	-0.68	14.60	-0.63
90.376	-0.455	-0.456	0.432	-0.68	14.60	-0.63
90.384	-0.454	-0.455	0.433	-0.68	14.60	-0.63
90.392	-0.453	-0.455	0.433	-0.68	14.59	-0.63
90.400	-0.451	-0.454	0.433	-0.68	14.59	-0.63
90.408	-0.450	-0.453	0.433	-0.68	14.59	-0.63
90.416	-0.449	-0.453	0.433	-0.68	14.59	-0.63
90.424	-0.447	-0.452	0.434	-0.68	14.59	-0.63
90.432	-0.446	-0.452	0.434	-0.68	14.59	-0.63
90.440	-0.445	-0.451	0.434	-0.68	14.59	-0.63
90.448	-0.444	-0.450	0.434	-0.68	14.58	-0.63
90.456	-0.442	-0.450	0.435	-0.68	14.58	-0.63
90.464	-0.441	-0.449	0.435	-0.68	14.58	-0.63
90.472	-0.440	-0.448	0.435	-0.68	14.58	-0.63
90.480	-0.438	-0.448	0.435	-0.68	14.58	-0.63
90.488	-0.437	-0.447	0.436	-0.68	14.58	-0.63
90.496	-0.436	-0.446	0.436	-0.68	14.58	-0.63
90.504	-0.435	-0.446	0.436	-0.68	14.58	-0.63
90.512	-0.433	-0.445	0.437	-0.68	14.57	-0.63
90.520	-0.432	-0.444	0.437	-0.68	14.57	-0.63
90.528	-0.431	-0.443	0.437	-0.68	14.57	-0.63
90.536	-0.430	-0.443	0.438	-0.68	14.57	-0.63
90.544	-0.428	-0.442	0.438	-0.68	14.57	-0.63
90.552	-0.427	-0.441	0.438	-0.68	14.57	-0.63
90.560	-0.426	-0.441	0.438	-0.68	14.57	-0.63
90.568	-0.424	-0.440	0.439	-0.68	14.57	-0.63
90.576	-0.423	-0.439	0.439	-0.68	14.57	-0.63
90.584	-0.422	-0.438	0.439	-0.68	14.57	-0.63
90.592	-0.421	-0.438	0.440	-0.67	14.57	-0.63
90.600	-0.419	-0.437	0.440	-0.67	14.56	-0.63
90.608	-0.418	-0.436	0.440	-0.67	14.56	-0.63
90.616	-0.417	-0.435	0.441	-0.67	14.56	-0.63
90.624	-0.416	-0.435	0.441	-0.67	14.56	-0.63
90.632	-0.414	-0.434	0.441	-0.67	14.56	-0.63
90.640	-0.413	-0.433	0.442	-0.67	14.56	-0.63
90.648	-0.412	-0.432	0.442	-0.67	14.56	-0.63
90.656	-0.411	-0.431	0.443	-0.67	14.56	-0.63
90.664	-0.409	-0.431	0.443	-0.67	14.56	-0.63
90.672	-0.408	-0.430	0.443	-0.67	14.56	-0.63
90.680	-0.407	-0.429	0.444	-0.67	14.56	-0.63
90.688	-0.406	-0.428	0.444	-0.67	14.56	-0.63
90.696	-0.404	-0.427	0.444	-0.67	14.56	-0.63
90.704	-0.403	-0.427	0.445	-0.67	14.56	-0.63
90.712	-0.402	-0.426	0.445	-0.67	14.56	-0.63
90.720	-0.401	-0.425	0.445	-0.67	14.55	-0.63
90.728	-0.399	-0.424	0.446	-0.67	14.55	-0.63
90.736	-0.398	-0.423	0.446	-0.67	14.55	-0.63
90.744	-0.397	-0.423	0.447	-0.67	14.55	-0.63
90.752	-0.396	-0.422	0.447	-0.67	14.55	-0.63
90.760	-0.394	-0.421	0.447	-0.67	14.55	-0.63
90.768	-0.393	-0.420	0.448	-0.67	14.55	-0.63
90.776	-0.392	-0.419	0.448	-0.67	14.55	-0.63
90.784	-0.391	-0.418	0.448	-0.67	14.55	-0.63
90.792	-0.389	-0.417	0.449	-0.67	14.55	-0.63
90.800	-0.388	-0.417	0.449	-0.67	14.55	-0.63
90.808	-0.387	-0.416	0.450	-0.67	14.55	-0.63
90.816	-0.386	-0.415	0.450	-0.67	14.55	-0.63
90.824	-0.385	-0.414	0.450	-0.67	14.55	-0.63
90.832	-0.383	-0.413	0.451	-0.67	14.55	-0.63
90.840	-0.382	-0.412	0.451	-0.67	14.55	-0.63
90.848	-0.381	-0.411	0.452	-0.67	14.55	-0.63
90.856	-0.380	-0.410	0.452	-0.67	14.54	-0.63
90.864	-0.379	-0.409	0.452	-0.67	14.54	-0.63
90.872	-0.377	-0.408	0.453	-0.67	14.54	-0.63
90.880	-0.376	-0.408	0.453	-0.67	14.54	-0.63
90.888	-0.375	-0.407	0.454	-0.67	14.54	-0.63
90.896	-0.374	-0.406	0.454	-0.67	14.54	-0.63
90.904	-0.372	-0.405	0.454	-0.67	14.54	-0.63
90.912	-0.371	-0.404	0.455	-0.67	14.54	-0.63
90.920	-0.370	-0.403	0.455	-0.67	14.54	-0.63
90.928	-0.369	-0.402	0.456	-0.66	14.54	-0.63
90.936	-0.368	-0.401	0.456	-0.66	14.54	-0.63
90.944	-0.366	-0.400	0.456	-0.66	14.54	-0.63
90.952	-0.365	-0.399	0.457	-0.66	14.54	-0.63
90.960	-0.364	-0.398	0.457	-0.66	14.54	-0.63
90.968	-0.363	-0.397	0.458	-0.66	14.54	-0.63
90.976	-0.362	-0.396	0.458	-0.66	14.53	-0.63
90.984	-0.361	-0.395	0.458	-0.66	14.53	-0.63
90.992	-0.359	-0.394	0.459	-0.66	14.53	-0.63
91.000	-0.358	-0.393	0.459	-0.66	14.53	-0.63
91.008	-0.357	-0.392	0.460	-0.66	14.53	-0.63
91.016	-0.356	-0.391	0.460	-0.66	14.53	-0.63
91.024	-0.355	-0.390	0.460	-0.66	14.53	-0.63
91.032	-0.354	-0.389	0.461	-0.66	14.53	-0.63
91.040	-0.352	-0.388	0.461	-0.66	14.53	-0.63
91.048	-0.351	-0.387	0.461	-0.66	14.53	-0.63
91.056	-0.350	-0.386	0.462	-0.66	14.53	-0.63
91.064	-0.349	-0.385	0.462	-0.66	14.53	-0.63
91.072	-0.348	-0.384	0.463	-0.66	14.53	-0.63
91.080	-0.347	-0.383	0.463	-0.66	14.53	-0.63
91.088	-0.345	-0.382	0.463	-0.66	14.52	-0.63
91.096	-0.344	-0.381	0.464	-0.66	14.52	-0.63
91.104	-0.343	-0.380	0.464	-0.65	14.52	-0.63
91.112	-0.342	-0.379	0.465	-0.65	14.52	-0.63
91.120	-0.341	-0.378	0.465	-0.65	14.52	-0.63
91.128	-0.340	-0.377	0.465	-0.65	14.52	-0.63
91.136	-0.339	-0.376	0.466	-0.65	14.52	-0.63
91.144	-0.337	-0.375	0.466	-0.65	14.52	-0.63
91.152	-0.336	-0.374	0.466	-0.65	14.52	-0.63
91.160	-0.335	-0.373	0.467	-0.65	14.52	-0.63
91.168	-0.334	-0.372	0.467	-0.65	14.52	-0.63
91.176	-0.333	-0.371	0.468	-0.65	14.51	-0.63
91.184	-0.332	-0.369	0.468	-0.65	14.51	-0.63
91.192	-0.331	-0.368	0.468	-0.65	14.51	-0.63
91.200	-0.330	-0.367	0.469	-0.65	14.51	-0.63
91.208	-0.329	-0.366	0.469	-0.65	14.51	-0.63
91.216	-0.327	-0.365	0.469	-0.65	14.51	-0.63
91.224	-0.326	-0.364	0.470	-0.65	14.51	-0.63
91.232	-0.325	-0.363	0.470	-0.65	14.51	-0.63
91.240	-0.324	-0.362	0.470	-0.65	14.51	-0.63
91.248	-0.323	-0.361	0.471	-0.64	14.51	-0.63
91.256	-0.322	-0.360	0.471	-0.64	14.50	-0.63
91.264	-0.321	-0.358	0.471	-0.64	14.50	-0.63
91.272	-0.320	-0.357	0.472	-0.64	14.50	-0.63
91.280	-0.319	-0.356	0.472	-0.64	14.50	-0.63
91.288	-0.318	-0.355	0.473	-0.64	14.50	-0.63
91.296	-0.317	-0.354	0.473	-0.64	14.50	-0.63
91.304	-0.315	-0.353	0.473	-0.64	14.50	-0.63
91.312	-0.314	-0.352	0.474	-0.64	14.50	-0.63
91.320	-0.313	-0.350	0.474	-0.64	14.50	-0.63
91.328	-0.312	-0.349	0.474	-0.64	14.49	-0.63
91.336	-0.311	-0.348	0.475	-0.64	14.49	-0.63
91.344	-0.310	-0.347	0.475	-0.64	14.49	-0.63
91.352	-0.309	-0.346	0.475	-0.64	14.49	-0.63
91.360	-0.308	-0.345	0.475	-0.64	14.49	-0.63
91.368	-0.307	-0.343	0.476	-0.63	14.49	-0.63
91.376	-0.306	-0.342	0.476	-0.63	14.49	-0.63
91.384	-0.305	-0.341	0.476	-0.63	14.49	-0.63
91.392	-0.304	-0.340	0.477	-0.63	14.49	-0.63
91.400	-0.303	-0.339	0.477	-0.63	14.48	-0.63
91.408	-0.302	-0.338	0.477	-0.63	14.48	-0.63
91.416	-0.301	-0.336	0.478	-0.63	14.48	-0.63
91.424	-0.300	-0.335	0.478	-0.63	14.48	-0.63
91.432	-0.299	-0.334	0.478	-0.63	14.48	-0.63
91.440	-0.298	-0.333	0.479	-0.63	14.48	-0.63
91.448	-0.297	-0.332	0.479	-0.63	14.48	-0.63
91.456	-0.296	-0.330	0.479	-0.63	14.47	-0.63
91.464	-0.295	-0.329	0.479	-0.63	14.47	-0.63
91.472	-0.294	-0.328	0.480	-0.62	14.47	-0.63
91.480	-0.293	-0.327	0.480	-0.62	14.47	-0.63
91.488	-0.292	-0.325	0.480	-0.62	14.47	-0.63
91.496	-0.291	-0.324	0.481	-0.62	14.47	-0.63
91.504	-0.290	-0.323	0.481	-0.62	14.47	-0.63
91.512	-0.289	-0.322	0.481	-0.62	14.47	-0.63
91.520	-0.288	-0.320	0.481	-0.62	14.46	-0.63
91.528	-0.287	-0.319	0.482	-0.62	14.46	-0.63
91.536	-0.286	-0.318	0.482	-0.62	14.46	-0.63
91.544	-0.285	-0.317	0.482	-0.62	14.46	-0.63
91.552	-0.284	-0.315	0.483	-0.62	14.46	-0.63
91.560	-0.283	-0.314	0.483	-0.62	14.46	-0.63
91.568	-0.282	-0.313	0.483	-0.61	14.46	-0.63
91.576	-0.281	-0.312	0.483	-0.61	14.45	-0.63
91.584	-0.280	-0.310	0.484	-0.61	14.45	-0.63
91.592	-0.279	-0.309	0.484	-0.61	14.45	-0.63
91.600	-0.278	-0.308	0.484	-0.61	14.45	-0.63
91.608	-0.277	-0.307	0.484	-0.61	14.45	-0.63
91.616	-0.276	-0.305	0.485	-0.61	14.45	-0.63
91.624	-0.275	-0.304	0.485	-0.61	14.45	-0.63
91.632	-0.274	-0.303	0.485	-0.61	14.44	-0.63
91.640	-0.273	-0.301	0.485	-0.61	14.44	-0.63
91.648	-0.272	-0.300	0.486	-0.61	14.44	-0.63
91.656	-0.272	-0.299	0.486	-0.60	14.44	-0.63
91.664	-0.271	-0.297	0.486	-0.60	14.44	-0.63
91.672	-0.270	-0.296	0.486	-0.60	14.44	-0.63
91.680	-0.269	-0.295	0.486	-0.60	14.43	-0.63
91.688	-0.268	-0.293	0.487	-0.60	14.43	-0.63
91.696	-0.267	-0.292	0.487	-0.60	14.43	-0.63
91.704	-0.266	-0.291	0.487	-0.60	14.43	-0.63
91.712	-0.265	-0.290	0.487	-0.60	14.43	-0.63
91.720	-0.264	-0.288	0.488	-0.60	14.43	-0.63
91.728	-0.263	-0.287	0.488	-0.60	14.43	-0.63
91.736	-0.263	-0.286	0.488	-0.60	14.42	-0.63
91.744	-0.262	-0.284	0.488	-0.59	14.42	-0.63
91.752	-0.261	-0.283	0.488	-0.59	14.42	-0.63
91.760	-0.260	-0.281	0.489	-0.59	14.42	-0.63
91.768	-0.259	-0.280	0.489	-0.59	14.42	-0.63
91.776	-0.258	-0.279	0.489	-0.59	14.42	-0.63
91.784	-0.257	-0.277	0.489	-0.59	14.41	-0.63
91.792	-0.256	-0.276	0.489	-0.59	14.41	-0.63
91.800	-0.256	-0.275	0.489	-0.59	14.41	-0.63
91.808	-0.255	-0.273	0.490	-0.59	14.41	-0.63
91.816	-0.254	-0.272	0.490	-0.59	14.41	-0.63
91.824	-0.253	-0.271	0.490	-0.58	14.41	-0.63
91.832	-0.252	-0.269	0.490	-0.58	14.40	-0.63
91.840	-0.251	-0.268	0.490	-0.58	14.40	-0.63
91.848	-0.251	-0.266	0.491	-0.58	14.40	-0.63
91.856	-0.250	-0.265	0.491	-0.58	14.40	-0.63
91.864	-0.249	-0.264	0.491	-0.58	14.40	-0.63
91.872	-0.248	-0.262	0.491	-0.58	14.40	-0.63
91.880	-0.247	-0.261	0.491	-0.58	14.39	-0.63
91.888	-0.246	-0.260	0.491	-0.58	14.39	-0.63
91.896	-0.246	-0.258	0.492	-0.57	14.39	-0.63
91.904	-0.245	-0.257	0.492	-0.57	14.39	-0.63
91.912	-0.244	-0.255	0.492	-0.57	14.39	-0.63
91.920	-0.243	-0.254	0.492	-0.57	14.39	-0.63
91.928	-0.242	-0.253	0.492	-0.57	14.38	-0.63
91.936	-0.242	-0.251	0.492	-0.57	14.38	-0.63
91.944	-0.241	-0.250	0.492	-0.57	14.38	-0.63
91.952	-0.240	-0.248	0.493	-0.57	14.38	-0.63
91.960	-0.239	-0.247	0.493	-0.57	14.38	-0.63
91.968	-0.239	-0.245	0.493	-0.56	14.38	-0.63
91.976	-0.238	-0.244	0.493	-0.56	14.37	-0.63
91.984	-0.237	-0.243	0.493	-0.56	14.37	-0.63
91.992	-0.236	-0.241	0.493	-0.56	14.37	-0.63
92.000	-0.236	-0.240	0.493	-0.56	14.37	-0.63
92.008	-0.235	-0.238	0.494	-0.56	14.37	-0.63
92.016	-0.234	-0.237	0.494	-0.56	14.37	-0.63
92.024	-0.233	-0.235	0.494	-0.56	14.36	-0.63
92.032	-0.233	-0.234	0.494	-0.56	14.36	-0.63
92.040	-0.232	-0.232	0.494	-0.55	14.36	-0.63
92.048	-0.231	-0.231	0.494	-0.55	14.36	-0.63
92.056	-0.230	-0.230	0.494	-0.55	14.36	-0.63
92.064	-0.230	-0.228	0.494	-0.55	14.36	-0.63
92.072	-0.229	-0.227	0.495	-0.55	14.35	-0.63
92.080	-0.228	-0.225	0.495	-0.55	14.35	-0.63
92.088	-0.228	-0.224	0.495	-0.55	14.35	-0.63
92.096	-0.227	-0.222	0.495	-0.55	14.35	-0.63
92.104	-0.226	-0.221	0.495	-0.55	14.35	-0.63
92.112	-0.225	-0.219	0.495	-0.54	14.35	-0.63
92.120	-0.225	-0.218	0.495	-0.54	14.34	-0.63
92.128	-0.224	-0.216	0.495	-0.54	14.34	-0.63
92.136	-0.223	-0.215	0.495	-0.54	14.34	-0.63
92.144	-0.223	-0.213	0.495	-0.54	14.34	-0.63
92.152	-0.222	-0.212	0.496	-0.54	14.34	-0.63
92.160	-0.221	-0.210	0.496	-0.54	14.34	-0.63
92.168	-0.221	-0.209	0.496	-0.54	14.33	-0.63
92.176	-0.220	-0.207	0.496	-0.53	14.33	-0.63
92.184	-0.219	-0.206	0.496	-0.53	14.33	-0.63
92.192	-0.219	-0.205	0.496	-0.53	14.33	-0.63
92.200	-0.218	-0.203	0.496	-0.53	14.33	-0.63
92.208	-0.217	-0.202	0.496	-0.53	14.33	-0.63
92.216	-0.217	-0.200	0.496	-0.53	14.32	-0.63
92.224	-0.216	-0.199	0.496	-0.53	14.32	-0.63
92.232	-0.216	-0.197	0.496	-0.53	14.32	-0.63
92.240	-0.215	-0.195	0.496	-0.52	14.32	-0.63
92.248	-0.214	-0.194	0.497	-0.52	14.32	-0.63
92.256	-0.214	-0.192	0.497	-0.52	14.32	-0.63
92.264	-0.213	-0.191	0.497	-0.52	14.31	-0.63
92.272	-0.212	-0.189	0.497	-0.52	14.31	-0.63
92.280	-0.212	-0.188	0.497	-0.52	14.31	-0.63
92.288	-0.211	-0.186	0.497	-0.52	14.31	-0.63
92.296	-0.211	-0.185	0.497	-0.51	14.31	-0.63
92.304	-0.210	-0.183	0.497	-0.51	14.31	-0.63
92.312	-0.210	-0.182	0.497	-0.51	14.31	-0.63
92.320	-0.209	-0.180	0.497	-0.51	14.30	-0.63
92.328	-0.208	-0.179	0.497	-0.51	14.30	-0.63
92.336	-0.208	-0.177	0.497	-0.51	14.30	-0.63
92.344	-0.207	-0.176	0.497	-0.51	14.30	-0.63
92.352	-0.207	-0.174	0.497	-0.51	14.30	-0.63
92.360	-0.206	-0.173	0.497	-0.50	14.30	-0.63
92.368	-0.206	-0.171	0.497	-0.50	14.29	-0.63
92.376	-0.205	-0.170	0.497	-0.50	14.29	-0.63
