t,mode,px,py,pz,ref_px,ref_py,ref_pz,pos_error,yaw,d_fx_filt,d_fy_filt,d_fz_filt,eso_vx,eso_vy,eso_vz,eso_roll,eso_pitch,eso_yaw,dist_x,dist_y,dist_z,imu_roll,imu_pitch,m1,m2,m3,m4,pid1,pid2,pid3,pid4,eso1,eso2,eso3,eso4
26.352,HOVER,0.0050,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0050,0.0000,0.0050,-0.0000,0.5004,-0.0103,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0252,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.360,HOVER,0.0049,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0049,0.0000,0.0049,-0.0000,0.5004,-0.0101,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0252,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.368,HOVER,0.0048,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0048,0.0000,0.0048,-0.0000,0.5004,-0.0098,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0252,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.376,HOVER,0.0046,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0047,0.0000,0.0047,-0.0000,0.5004,-0.0096,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0251,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.384,HOVER,0.0045,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0045,0.0000,0.0045,-0.0000,0.5004,-0.0093,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0251,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.392,HOVER,0.0044,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0044,0.0000,0.0044,-0.0000,0.5004,-0.0091,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0250,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.400,HOVER,0.0043,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0043,0.0000,0.0043,-0.0000,0.5004,-0.0088,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0250,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.408,HOVER,0.0042,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0042,0.0000,0.0042,-0.0000,0.5004,-0.0086,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0250,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.416,HOVER,0.0040,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0040,0.0000,0.0040,-0.0000,0.5004,-0.0084,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0249,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.424,HOVER,0.0039,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0039,0.0000,0.0039,-0.0000,0.5004,-0.0081,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0249,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.432,HOVER,0.0038,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0038,0.0000,0.0038,-0.0000,0.5004,-0.0079,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0249,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.440,HOVER,0.0037,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0037,0.0000,0.0037,-0.0000,0.5004,-0.0077,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0248,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.448,HOVER,0.0036,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0036,0.0000,0.0036,-0.0000,0.5004,-0.0074,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0248,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.456,HOVER,0.0034,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0035,0.0000,0.0034,-0.0000,0.5004,-0.0072,0.0000,-0.0002,-0.0000,0.0014,0.0000,0.0247,0.0000,-0.0003,-0.0000,0.0014,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.464,HOVER,0.0033,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0033,0.0000,0.0033,-0.0000,0.5004,-0.0070,0.0000,-0.0002,-0.0000,0.0013,0.0000,0.0247,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.472,HOVER,0.0032,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0032,0.0000,0.0032,-0.0000,0.5004,-0.0068,0.0000,-0.0002,-0.0000,0.0013,0.0000,0.0246,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.480,HOVER,0.0031,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0031,0.0000,0.0031,-0.0000,0.5004,-0.0065,0.0000,-0.0002,-0.0000,0.0013,0.0000,0.0246,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.488,HOVER,0.0030,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0030,0.0000,0.0030,-0.0000,0.5004,-0.0063,0.0000,-0.0002,-0.0000,0.0013,0.0000,0.0246,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.496,HOVER,0.0029,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0029,0.0000,0.0029,-0.0000,0.5004,-0.0061,0.0000,-0.0002,-0.0000,0.0013,0.0000,0.0245,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.504,HOVER,0.0028,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0028,0.0000,0.0028,-0.0000,0.5004,-0.0059,0.0000,-0.0002,-0.0000,0.0013,0.0000,0.0245,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.512,HOVER,0.0026,-0.0000,0.5004,0.0000,0.0000,0.5000,0.0027,0.0000,0.0027,-0.0000,0.5004,-0.0057,0.0000,-0.0002,-0.0000,0.0013,0.0000,0.0244,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.520,HOVER,0.0025,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0026,0.0000,0.0025,-0.0000,0.5003,-0.0055,0.0000,-0.0003,-0.0000,0.0013,0.0000,0.0244,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.528,HOVER,0.0024,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0025,0.0000,0.0024,-0.0000,0.5003,-0.0053,0.0000,-0.0003,-0.0000,0.0013,0.0000,0.0243,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.536,HOVER,0.0023,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0024,0.0000,0.0023,-0.0000,0.5003,-0.0050,0.0000,-0.0003,-0.0000,0.0013,0.0000,0.0243,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.544,HOVER,0.0022,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0022,0.0000,0.0022,-0.0000,0.5003,-0.0048,0.0000,-0.0003,-0.0000,0.0013,0.0000,0.0242,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.552,HOVER,0.0021,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0021,0.0000,0.0021,-0.0000,0.5003,-0.0046,0.0000,-0.0003,-0.0000,0.0013,0.0000,0.0242,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.560,HOVER,0.0020,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0020,0.0000,0.0020,-0.0000,0.5003,-0.0044,0.0000,-0.0003,-0.0000,0.0013,0.0000,0.0241,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.568,HOVER,0.0019,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0019,0.0000,0.0019,-0.0000,0.5003,-0.0042,0.0000,-0.0003,-0.0000,0.0013,0.0000,0.0241,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.576,HOVER,0.0018,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0018,0.0000,0.0018,-0.0000,0.5003,-0.0040,0.0000,-0.0003,-0.0000,0.0013,0.0000,0.0240,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.584,HOVER,0.0017,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0017,0.0000,0.0017,-0.0000,0.5003,-0.0038,0.0000,-0.0003,-0.0000,0.0013,0.0000,0.0240,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.592,HOVER,0.0016,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0016,0.0000,0.0016,-0.0000,0.5003,-0.0036,0.0000,-0.0003,-0.0000,0.0013,0.0000,0.0239,0.0000,-0.0003,-0.0000,0.0013,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.600,HOVER,0.0015,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0015,0.0000,0.0015,-0.0000,0.5003,-0.0034,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0239,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.608,HOVER,0.0014,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0014,0.0000,0.0014,-0.0000,0.5003,-0.0033,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0238,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.616,HOVER,0.0013,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0013,0.0000,0.0013,-0.0000,0.5003,-0.0031,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0238,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.624,HOVER,0.0012,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0013,0.0000,0.0012,-0.0000,0.5003,-0.0029,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0237,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.632,HOVER,0.0011,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0012,0.0000,0.0011,-0.0000,0.5003,-0.0027,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0237,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.640,HOVER,0.0010,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0011,0.0000,0.0010,-0.0000,0.5003,-0.0025,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0236,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.648,HOVER,0.0009,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0010,0.0000,0.0009,-0.0000,0.5003,-0.0023,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0236,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.656,HOVER,0.0008,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0009,0.0000,0.0008,-0.0000,0.5003,-0.0021,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0235,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.664,HOVER,0.0007,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0008,0.0000,0.0007,-0.0000,0.5003,-0.0020,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0234,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.672,HOVER,0.0007,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0007,0.0000,0.0007,-0.0000,0.5003,-0.0018,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0234,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.680,HOVER,0.0006,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0006,0.0000,0.0006,-0.0000,0.5003,-0.0016,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0233,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.688,HOVER,0.0005,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0006,0.0000,0.0005,-0.0000,0.5003,-0.0014,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0233,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.696,HOVER,0.0004,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0005,0.0000,0.0004,-0.0000,0.5003,-0.0013,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0232,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.704,HOVER,0.0003,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0004,0.0000,0.0003,-0.0000,0.5003,-0.0011,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0232,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.712,HOVER,0.0002,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0004,0.0000,0.0002,-0.0000,0.5003,-0.0009,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0231,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.720,HOVER,0.0001,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0003,0.0000,0.0001,-0.0000,0.5003,-0.0008,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0230,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.728,HOVER,0.0000,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0003,0.0000,0.0000,-0.0000,0.5003,-0.0006,0.0000,-0.0003,-0.0000,0.0012,0.0000,0.0230,0.0000,-0.0003,-0.0000,0.0012,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.736,HOVER,-0.0000,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0003,0.0000,-0.0000,-0.0000,0.5003,-0.0004,0.0000,-0.0003,-0.0000,0.0011,0.0000,0.0229,0.0000,-0.0003,-0.0000,0.0011,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.744,HOVER,-0.0001,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0003,0.0000,-0.0001,-0.0000,0.5003,-0.0003,0.0000,-0.0003,-0.0000,0.0011,0.0000,0.0229,0.0000,-0.0003,-0.0000,0.0011,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.752,HOVER,-0.0002,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0004,0.0000,-0.0002,-0.0000,0.5003,-0.0001,0.0000,-0.0003,-0.0000,0.0011,0.0000,0.0228,0.0000,-0.0003,-0.0000,0.0011,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.760,HOVER,-0.0003,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0004,0.0000,-0.0003,-0.0000,0.5003,0.0001,0.0000,-0.0003,-0.0000,0.0011,0.0000,0.0228,0.0000,-0.0003,-0.0000,0.0011,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.768,HOVER,-0.0004,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0005,0.0000,-0.0004,-0.0000,0.5003,0.0002,0.0000,-0.0003,-0.0000,0.0011,0.0000,0.0227,0.0000,-0.0003,-0.0000,0.0011,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.776,HOVER,-0.0005,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0005,0.0000,-0.0005,-0.0000,0.5003,0.0004,0.0000,-0.0003,-0.0000,0.0011,0.0000,0.0226,0.0000,-0.0003,-0.0000,0.0011,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.784,HOVER,-0.0005,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0006,0.0000,-0.0005,-0.0000,0.5003,0.0005,0.0000,-0.0003,-0.0000,0.0011,0.0000,0.0226,0.0000,-0.0003,-0.0000,0.0011,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.792,HOVER,-0.0006,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0007,0.0000,-0.0006,-0.0000,0.5003,0.0007,0.0000,-0.0003,-0.0000,0.0011,0.0000,0.0225,0.0000,-0.0003,-0.0000,0.0011,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
26.800,HOVER,-0.0007,-0.0000,0.5003,0.0000,0.0000,0.5000,0.0007,0.0000,-0.0007,-0.0000,0.5003,0.0008,0.0000,-0.0003,-0.0000,0.0011,0.0000,0.0224,0.0000,-0.0003,-0.0000,0.0011,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
